"SystematicName","Row","Col","ControlType","ProbeName","logFC","AveExpr","t","P.Value","adj.P.Val","B","GenBank_accession","GENE_SYMBOL","GENE_NAME"
"NM_008557",251,20,0,"A_66_P118124",1.03420832038623,9.60571418422937,3.86113117056385,0.00203228458446921,0.0574598847761361,-1.27984810780721,"NM_008557","Fxyd3","FXYD domain-containing ion transport regulator 3"
"NM_008563",256,56,0,"A_55_P2499523",1.16036972590913,7.06619289189998,5.64245558468539,8.17761330236859e-05,0.011816744995705,1.80462141374385,"NM_008563","Mcm3","minichromosome maintenance deficient 3 (S. cerevisiae)"
"NM_008563",138,111,0,"A_66_P130629",1.10547805007636,7.48554768058897,4.8810564502688,0.00030422151627057,0.0228952916986386,0.544562047071062,"NM_008563","Mcm3","minichromosome maintenance deficient 3 (S. cerevisiae)"
"NM_008566",315,9,0,"A_51_P190111",1.1739533047405,7.0618908250735,5.34996074595094,0.000134191262364209,0.0154877331761424,1.33085050415797,"NM_008566","Mcm5","minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae)"
"NM_008592",240,91,0,"A_55_P1967761",1.03168937536408,7.48869276646938,5.31103652347527,0.000143462106942546,0.0160884530799501,1.26681518085682,"NM_008592","Foxc1","forkhead box C1"
"NM_008599",121,77,0,"A_51_P461665",1.10990959171561,6.72558718152928,5.46973034605411,0.000109401275665789,0.013880232219788,1.52644083661836,"NM_008599","Cxcl9","chemokine (C-X-C motif) ligand 9"
"NM_008652",347,67,0,"A_55_P1997141",1.40747438944847,7.29367005353489,7.29295920031895,6.23500446890618e-06,0.00340197431334693,4.22674834641133,"NM_008652","Mybl2","myeloblastosis oncogene-like 2"
"NM_008677",308,61,0,"A_51_P377452",1.75054717088568,8.91089900632995,3.77055715613067,0.00509087985004144,0.0907577684858942,-1.95766502306067,"NM_008677","Ncf4","neutrophil cytosolic factor 4"
"NM_008679",55,81,0,"A_52_P103066",1.13580643634658,7.11803050746639,4.97754889890657,0.000256443790138641,0.0214568606674027,0.70896298837375,"NM_008679","Ncoa3","nuclear receptor coactivator 3"
"NM_008691",4,80,0,"A_51_P145220",-1.18289935591409,5.96698892030695,-5.2929505886508,0.000147995593023208,0.016370389719497,1.23698364886013,"NM_008691","Nefm","neurofilament, medium polypeptide"
"NM_008691",313,129,0,"A_55_P2723589",-1.36933446673185,8.02436973966006,-5.05444669583891,0.000226216005448825,0.0202790319576518,0.831210756915289,"NM_008691","Nefm","neurofilament, medium polypeptide"
"NM_008741",249,14,0,"A_51_P163953",-1.01507633765276,8.87141265653699,-4.72708593265087,0.000400568468302765,0.026708269788087,0.279583861590399,"NM_008741","Nsg2","neuron specific gene family member 2"
"NM_008759",324,16,0,"A_55_P2065899",-1.49143446969406,7.54433729323516,-7.79543650588407,3.05741520762971e-06,0.00254544641962565,4.88135988939075,"NM_008759","Sebox","SEBOX homeobox"
"NM_008761",362,161,0,"A_51_P381260",1.98220899588259,9.21042222292916,5.57156466950078,0.000213277196214501,0.0195918259497279,1.00927714333436,"NM_008761","Fxyd5","FXYD domain-containing ion transport regulator 5"
"NM_008823",51,83,0,"A_51_P408363",1.29620504305653,8.68696649327143,3.97598819229387,0.00209369974189067,0.0584680078019615,-1.24788672387944,"NM_008823","Cfp","complement factor properdin"
"NM_008855",99,81,0,"A_55_P1976278",-1.09589014862062,8.82153608152658,-4.37094995011496,0.000765525318183218,0.0365583993865872,-0.344917924107476,"NM_008855","Prkcb","protein kinase C, beta"
"NM_008879",64,135,0,"A_52_P56751",2.29655884416051,8.22413569028568,6.60972746606538,4.47517115536602e-05,0.00892770469479588,2.47227093716535,"NM_008879","Lcp1","lymphocyte cytosolic protein 1"
"NM_008879",348,42,0,"A_55_P2066613",2.5577471246428,7.96179489368759,5.31812570327872,0.000659228145790924,0.033898286758608,0.0566993672393465,"NM_008879","Lcp1","lymphocyte cytosolic protein 1"
"NM_008879",376,51,0,"A_55_P2744614",1.53984514323692,6.52981949087483,4.0491766262389,0.00243687977757318,0.0631431090073762,-1.32423465945603,"NM_008879","Lcp1","lymphocyte cytosolic protein 1"
"NM_008905",214,88,0,"A_51_P230439",1.02759268435828,8.4919791811207,5.15441602305945,0.000188100864549627,0.0183714002734399,1.00685747369001,"NM_008905","Ppfibp2","PTPRF interacting protein, binding protein 2 (liprin beta 2)"
"NM_008916",131,35,0,"A_51_P505696",-1.49737890302225,7.94424924379232,-8.33577957701594,1.46975147884585e-06,0.00166236034791384,5.54502806180251,"NM_008916","Inpp5k","inositol polyphosphate 5-phosphatase K"
"NM_008970",173,26,0,"A_51_P129360",1.4214483430468,7.44345906689977,4.75675133542229,0.000446463860634509,0.0281737312801478,0.205263128955464,"NM_008970","Pthlh","parathyroid hormone-like peptide"
"NM_008987",19,47,0,"A_51_P374726",-1.27431076948417,8.68232101307705,-3.58348756915228,0.00468872564455692,0.087713598047512,-1.99365978559035,"NM_008987","Ptx3","pentraxin related gene"
"NM_009001",289,40,0,"A_51_P110629",-1.22943520041491,6.41712925675729,-4.3222948352085,0.000910624647873907,0.0392654982094262,-0.494179020733579,"NM_009001","Rab3a","RAB3A, member RAS oncogene family"
"NM_009008",98,103,0,"A_51_P121891",2.60926767741198,8.78008556054719,6.18677572016599,0.000163022938218912,0.0168884506625362,1.34031977647755,"NM_009008","Rac2","RAS-related C3 botulinum substrate 2"
"NM_009049",68,115,0,"A_55_P2167486",-1.04852454978932,6.59455419295763,-4.16574399012596,0.00111922081106549,0.0433220906711535,-0.711288442392231,"NM_009049","Resp18","regulated endocrine-specific protein 18"
"NM_009052",268,138,0,"A_55_P2031021",-1.29606562653014,8.446942654704,-3.71857936277347,0.00361055553819858,0.0767977122138759,-1.74905254621994,"NM_009052","Bex1","brain expressed gene 1"
"NM_009054",262,133,0,"A_55_P2066707",1.17150186075359,8.36477606805613,5.03655009881094,0.000231146624224844,0.0204582169929245,0.80883945204294,"NM_009054","Trim27","tripartite motif-containing 27"
"NM_009065",79,95,0,"A_51_P277275",-1.4035246976056,8.58804944922289,-4.12878431804818,0.00174319395199887,0.0535576250143675,-1.05046220147906,"NM_009065","Rit2","Ras-like without CAAX 2"
"NM_009102",267,34,0,"A_55_P2071334",-1.38282792072172,6.47239078980587,-4.33303912728115,0.00110169008657786,0.0429593122743218,-0.631931086501584,"NM_009102","Rrh","retinal pigment epithelium derived rhodopsin homolog"
"NM_009104",55,36,0,"A_55_P2173982",1.48380380624413,7.37732156872043,5.00113717793299,0.00028906357761887,0.0224202466979951,0.621425877119389,"NM_009104","Rrm2","ribonucleotide reductase M2"
"NM_009118",77,51,0,"A_66_P118146",-1.97829606700538,10.595407879448,-5.43543946742668,0.000322454313397725,0.0237219384709273,0.647779639243819,"NM_009118","Sag","S-antigen, retina and pineal gland (arrestin)"
"NM_009133",41,46,0,"A_51_P140690",-1.39094653242534,8.95116214998119,-5.85703233899688,5.72960104443761e-05,0.0101285424070596,2.14372150709469,"NM_009133","Stmn3","stathmin-like 3"
"NM_009133",48,1,0,"A_55_P2851414",-1.20306918541266,10.4525562499301,-5.14916546961152,0.000189827976456223,0.0184233956460008,0.998079562670372,"NM_009133","Stmn3","stathmin-like 3"
"NM_009141",351,141,0,"A_55_P1990032",2.21153308416075,10.4655779163115,5.96062055750612,0.000167593946715198,0.0170432231296665,1.28082807162609,"NM_009141","Cxcl5","chemokine (C-X-C motif) ligand 5"
"NM_009151",340,108,0,"A_55_P2831021",2.00102017755523,8.28171017561595,7.07056940880968,1.01138223332715e-05,0.00448366287735539,3.78897266345831,"NM_009151","Selplg","selectin, platelet (p-selectin) ligand"
"NM_009162",190,39,0,"A_55_P1981929",-1.84256733858614,9.8066604459504,-4.58429615181483,0.00127158630344849,0.0462752966482521,-0.649237512665286,"NM_009162","Scg5","secretogranin V"
"NM_009168",107,54,0,"A_51_P374818",-1.14402209493492,6.51227788184461,-5.26469953186558,0.000155379451062284,0.016793756582965,1.19028697720934,"NM_009168","Shd","src homology 2 domain-containing transforming protein D"
"NM_009233",38,138,0,"A_55_P2012056",1.1683464748579,6.99293771102984,6.74483133261476,1.40714483602922e-05,0.00521885187715545,3.46952304333282,"NM_009233","Sox1","SRY (sex determining region Y)-box 1"
"NM_009251",301,48,0,"A_51_P326191",-1.03534391502616,8.16402172273131,-4.14829872233792,0.00115618814215158,0.0441870267864258,-0.742627709858654,"NM_009251","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G"
"NM_009259",325,148,0,"A_52_P186033",1.27572822978147,5.81756619835924,6.49288166595556,2.07312377228338e-05,0.00638656983515247,3.10589151482387,"NM_009259","Spn","sialophorin"
"NM_009284",332,36,0,"A_52_P114494",1.11766779424247,6.77781820544675,5.19175740675991,0.000176281863822726,0.0175801658394035,1.06916780900578,"NM_009284","Stat6","signal transducer and activator of transcription 6"
"NM_009305",204,109,0,"A_55_P2008991",-1.12758318349099,10.3163487194813,-4.55961210598667,0.000542153118325191,0.0308331567320582,-0.0121621616239072,"NM_009305","Syp","synaptophysin"
"NM_009311",180,30,0,"A_55_P1954693",-1.04047521305759,7.68517869984251,-3.52290208727112,0.00406035795173362,0.0812985255586253,-1.92984837564308,"NM_009311","Tac1","tachykinin 1"
"NM_009320",133,26,0,"A_52_P178151",-1.03105746998255,6.46133412357465,-5.37352858053028,0.000128884776939238,0.0150484910852203,1.36951099761179,"NM_009320","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
"NM_009320",108,107,0,"A_52_P339996",-1.33236905010738,10.3947219359292,-4.70704464391725,0.000498436313017783,0.0294929807947801,0.103641967411744,"NM_009320","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
"NM_009349",264,89,0,"A_51_P162162",-1.01028797866042,5.31596158792835,-5.5215999949213,0.0001002018820123,0.0132813592529105,1.6104640990565,"NM_009349","Inmt","indolethylamine N-methyltransferase"
"NM_009382",186,75,0,"A_55_P2072035",-1.03838431409905,10.6100564267817,-3.6744103820807,0.0031699444357098,0.0724839209772055,-1.682141381316,"NM_009382","Thy1","thymus cell antigen 1, theta"
"NM_009387",286,27,0,"A_55_P2056496",1.41399376442984,6.30458467088288,7.0922581189079,8.361870425083e-06,0.00407718771421446,3.95480389338403,"NM_009387","Tk1","thymidine kinase 1"
"NM_009387",18,74,0,"A_51_P224013",1.35297995774271,6.11193953882254,5.32606612858427,0.000139805361020591,0.0159788241747727,1.29156796128194,"NM_009387","Tk1","thymidine kinase 1"
"NM_009400",46,129,0,"A_55_P2025490",1.16787763058637,6.19732966816663,4.70136577043955,0.000419531895936309,0.0273008456822315,0.235012043554336,"NM_009400","Tnfrsf18","tumor necrosis factor receptor superfamily, member 18"
"NM_009402",202,14,0,"A_55_P2081488",1.21990124204756,11.8737071385505,5.11715881990498,0.000200720825103375,0.0190148634732738,0.944483119518718,"NM_009402","Pglyrp1","peptidoglycan recognition protein 1"
"NM_009463",307,19,0,"A_51_P426353",1.41408789483376,5.10683742327781,6.62648853946927,2.09463170831892e-05,0.00638656983515247,3.11566336292634,"NM_009463","Ucp1","uncoupling protein 1 (mitochondrial, proton carrier)"
"NM_009468",298,58,0,"A_51_P115441",-1.01171622587824,8.23256483917305,-5.58736690515267,8.96897568641493e-05,0.0124741305226866,1.71640151734652,"NM_009468","Dpysl3","dihydropyrimidinase-like 3"
"NM_009497",320,28,0,"A_52_P301495",-1.5675134110231,9.08595997142325,-4.16561575147756,0.00201904269159424,0.0572852887672576,-1.14161398775051,"NM_009497","Vamp2","vesicle-associated membrane protein 2"
"NM_009513",223,137,0,"A_51_P448784",-1.0002380278713,9.14359667414441,-5.4968123232891,0.000104492520040999,0.0135996056186387,1.5703624712566,"NM_009513","Nrsn1","neurensin 1"
"NM_009523",60,155,0,"A_66_P139703",1.35345784917754,9.27017099637177,5.25696663078561,0.000157467035967036,0.0168000397817408,1.17748425513758,"NM_009523","Wnt4","wingless-type MMTV integration site family, member 4"
"NM_009549",19,159,0,"A_55_P2122830",1.52919544081691,8.90699407594855,6.76508000349687,1.36450401238743e-05,0.00516191867886166,3.49831735819311,"NM_009549","Zfp185","zinc finger protein 185"
"NM_009621",249,4,0,"A_52_P489295",-1.05778527296767,9.6406378856364,-4.92210538111339,0.000282852641670988,0.0222147290558449,0.614659185038881,"NM_009621","Adamts1","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1"
"NM_009644",239,23,0,"A_51_P254425",-1.29426104349714,5.94061325964784,-5.75794641026866,6.74717818932495e-05,0.0108925742526056,1.98803198335402,"NM_009644","Ahrr","aryl-hydrocarbon receptor repressor"
"NM_009682",370,30,0,"A_55_P2088630",-1.0654447416389,8.43500760718853,-4.79532370717009,0.000354452510911456,0.0251572363984657,0.397413160138798,"NM_009682","Ap3s2","adaptor-related protein complex 3, sigma 2 subunit"
"NM_009716",123,87,0,"A_52_P139727",-1.12943155760657,8.01685131063004,-3.92838775293075,0.00186169832412874,0.0550725001546478,-1.18580363308917,"NM_009716","Atf4","activating transcription factor 4"
"NM_009728",184,108,0,"A_55_P2911135",1.00259671318374,6.34049258990737,5.76353231097613,6.68503796990501e-05,0.0108383565600646,1.99684993810774,"NM_009728","Atp10a","ATPase, class V, type 10A"
"NM_009749",292,148,0,"A_51_P237668",-1.40110088452666,9.33493193689264,-4.14597597385746,0.00173481431840164,0.0534989098352329,-1.03986130007919,"NM_009749","Bex2","brain expressed X-linked 2"
"NM_009785",349,64,0,"A_51_P502437",-1.15915997522461,7.16668390263619,-3.99349350912304,0.00165428486837529,0.0521607587867852,-1.0713167237453,"NM_009785","Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3"
"NM_009788",92,23,0,"A_51_P335801",-1.55037538291804,7.43808003352905,-4.01190666408144,0.00259096629536052,0.0650698181220892,-1.3835623303583,"NM_009788","Calb1","calbindin 1"
"NM_009790",58,45,0,"A_55_P2742246",-1.13947393424285,9.82465663041924,-4.5694018860643,0.000532594813507484,0.0305666208175641,0.00498917706575508,"NM_009790","Calm1","calmodulin 1"
"NM_009828",33,66,0,"A_55_P2929773",1.2012826646331,6.56422706406344,4.98066016865902,0.00025504022412226,0.021440381507878,0.714242088966452,"NM_009828","Ccna2","cyclin A2"
"NM_009858",196,18,0,"A_66_P122499",1.46579503933352,6.01799735093861,5.10920130430838,0.000259144027141978,0.0214608266046044,0.73897502979719,"NM_009858","Cd8b1","CD8 antigen, beta chain 1"
"NM_009886",297,20,0,"A_51_P440743",1.29861922651867,8.14960838035844,5.17462067819883,0.000181606432222047,0.0179847417040839,1.04059787823686,"NM_009886","Celsr1","cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)"
"NM_009890",72,110,0,"A_51_P112966",-1.32326253840833,8.54311064632208,-5.47239618509695,0.000108907524471284,0.013880232219788,1.53076931135363,"NM_009890","Ch25h","cholesterol 25-hydroxylase"
"NM_009892",271,70,0,"A_51_P167292",2.79488882255799,8.75114043366258,14.0530472949306,3.26726118680625e-09,5.5965554963114e-05,10.5727124935462,"NM_009892","Chil3","chitinase-like 3"
"NM_009909",124,92,0,"A_52_P559975",1.67421295050902,7.52836866679966,4.64856790408756,0.000821237133822533,0.0376713376705676,-0.29828751322263,"NM_009909","Cxcr2","chemokine (C-X-C motif) receptor 2"
"NM_009910",372,154,0,"A_51_P319022",1.23740993694128,5.39849115683139,6.06008202394155,4.11617004642912e-05,0.00872333247638907,2.45792561340886,"NM_009910","Cxcr3","chemokine (C-X-C motif) receptor 3"
"NM_009911",149,156,0,"A_52_P585124",1.42662004006823,5.66295510115546,6.05628003569474,4.141520342401e-05,0.00872333247638907,2.45210221302386,"NM_009911","Cxcr4","chemokine (C-X-C motif) receptor 4"
"NM_009915",334,106,0,"A_51_P245989",1.89255577450091,5.59327074420768,11.1273792273188,5.38933005639218e-08,0.000409773423177866,8.39520108395896,"NM_009915","Ccr2","chemokine (C-C motif) receptor 2"
"NM_009917",13,110,0,"A_52_P578732",1.03740191980887,5.31794943922903,7.19521461755362,7.18843980355629e-06,0.00364203586297144,4.095066611357,"NM_009917","Ccr5","chemokine (C-C motif) receptor 5"
"NM_009971",230,98,0,"A_51_P317176",-1.61009043864266,8.0230527020688,-4.1218717070163,0.00224651162423085,0.0606283869302152,-1.23606033986696,"NM_009971","Csf3","colony stimulating factor 3 (granulocyte)"
"NM_009976",333,147,0,"A_51_P332201",-1.62932951655298,12.8367173433501,-6.98339537017622,9.82626260728373e-06,0.00444091259039933,3.80474114409804,"NM_009976","Cst3","cystatin C"
"NM_009976",164,151,0,"A_66_P116390",-1.59987430073307,12.6422793577286,-6.71046683322682,1.48359037516543e-05,0.00538673568353736,3.42003750445021,"NM_009976","Cst3","cystatin C"
"NM_009997",80,98,0,"A_55_P2007326",-1.72927094858099,7.89938847439534,-6.085906586473,4.47024212700293e-05,0.00892770469479588,2.39372240531498,"NM_009997","Cyp2a4","cytochrome P450, family 2, subfamily a, polypeptide 4"
"NM_010071",212,38,0,"A_51_P446469",1.79207424328589,6.67381419729198,8.67022839895284,9.49669690538504e-07,0.0012247501497638,5.93585945987223,"NM_010071","Dok2","docking protein 2"
"NM_010090",179,55,0,"A_52_P399934",1.97704561725282,8.10437027601897,9.36972508460842,3.95917347622204e-07,0.000907130775095958,6.70677203049662,"NM_010090","Dusp2","dual specificity phosphatase 2"
"NM_010130",173,150,0,"A_51_P251768",1.3230245020292,6.45649502196227,5.91193249666429,5.23652719373718e-05,0.00977456367133605,2.22931785024459,"NM_010130","Adgre1","adhesion G protein-coupled receptor E1"
"NM_010153",192,48,0,"A_52_P432949",1.02632970092237,7.00377260120122,5.52799708725559,9.91248463861175e-05,0.0132349162545417,1.62079794587136,"BC049279","Erbb3","v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)"
"NM_010165",313,8,0,"A_55_P2141093",1.44536384843074,8.09621291726905,7.60649648631965,3.98233087292423e-06,0.00286047297954538,4.63954803864476,"NM_010165","Eya2","eyes absent 2 homolog (Drosophila)"
"NM_010185",302,158,0,"A_51_P405476",2.79118770837409,9.88837562725816,9.83570764746095,3.63977679801495e-07,0.000907130775095958,6.76542272536126,"NM_010185","Fcer1g","Fc receptor, IgE, high affinity I, gamma polypeptide"
"NM_010186",70,14,0,"A_51_P296764",1.93981747714311,6.21415106479039,9.57342450239033,3.09734591569654e-07,0.000907130775095958,6.91999867135885,"NM_010186","Fcgr1","Fc receptor, IgG, high affinity I"
"NM_010194",383,125,0,"A_52_P635338",1.20755130958999,7.80415770234175,4.20073154471498,0.00112573974948379,0.0434263100506169,-0.700885824349345,"NM_010194","Fes","feline sarcoma oncogene"
"NM_010208",61,148,0,"A_55_P2910661",1.98228660813569,6.16139340928163,7.85860331144621,2.80154688897455e-06,0.00244575043407478,4.96105827194633,"NM_010208","Fgr","Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog"
